Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,Stoch_K,Stoch_D,BB_upper,BB_middle,BB_lower,ATR_14,Price_Change,Volatility_20,HL_Ratio,Hour,DayOfWeek,Month
2025-03-12,87.20010375976562,87.30490112304688,87.09880065917969,87.20010375976562,0,86.97881546020508,86.6940724182129,87.12565415871815,86.98264559220024,55.97286731045544,0.1430085665179064,0.1454290616324105,-0.0024204951145041,68.79361011685074,69.6666248845188,87.58873175224923,86.97881546020508,86.36889916816094,0.3966920035226004,-0.0017743528974459,0.3049581460220761,1.0023662836033032,0,2,3
2025-03-13,87.3405990600586,87.3405990600586,86.92859649658203,87.3405990600586,0,87.00214538574218,86.72517044067382,87.15872260507822,87.00916066389345,68.08603725343569,0.1495619411847712,0.1462556375428826,0.0033063036418886,80.58228146055845,77.4389789889164,87.6305946793876,87.00214538574218,86.37369609209676,0.3956636701311384,0.0016111827192319,0.3142246468227085,1.0047395515409334,0,3,3
2025-03-14,86.9220962524414,86.99569702148438,86.86630249023438,86.9220962524414,0,87.01054534912109,86.74753234863282,87.1223185508264,87.00271144823034,57.01463409315776,0.1196071025960634,0.1409259305535188,-0.0213188279574554,27.9182413370948,59.09804430483467,87.6294534048067,87.01054534912109,86.39163729343548,0.4081208365304129,-0.0047916182407841,0.3094540278428032,1.0014895825831258,0,4,3
2025-03-17,86.93900299072266,86.96980285644531,86.69049835205078,86.93900299072266,0,87.03576545715332,86.77113235473632,87.09411615696429,86.99799230322978,54.686871473066,0.096123853734511,0.1319655151897172,-0.0358416614552062,29.1842878646692,45.89493688744082,87.59398806030144,87.03576545715332,86.4775428540052,0.3764283316476004,0.0001945044932205,0.279111301574065,1.0032218583316972,0,0,3
2025-03-18,86.91639709472656,86.91809844970703,86.51290130615234,86.91639709472656,0,87.03884544372559,86.79584625244141,87.06677476277387,86.99194821371103,46.39667441790637,0.0748265490628483,0.1205377219643435,-0.0457111729014951,39.208665094969085,32.103731432244366,87.59353243621283,87.03884544372559,86.48415845123836,0.3712430681501116,-0.0002600201890802,0.2773434962436194,1.004683661482127,0,1,3
2025-03-19,86.57610321044922,86.66000366210938,86.27469635009766,86.57610321044922,0,87.02329063415527,86.81123825073242,86.991286831647,86.96114488013609,38.49030483364947,0.0301419515109131,0.1024585678736574,-0.0723166163627443,23.78332169431936,30.725424884652558,87.61227078638836,87.02329063415527,86.43431048192218,0.3924217224121094,-0.0039151862669418,0.2944900761165421,1.0044660523689144,0,2,3
2025-03-20,86.33709716796875,86.39900207519531,86.17639923095703,86.33709716796875,0,86.99650535583496,86.81983016967773,86.8906422680042,86.91491912367925,31.11087817987533,-0.0242768556750547,0.077111483163915,-0.1013883388389697,12.480446530147896,25.15747777314545,87.65850067082144,86.99650535583496,86.33451004084847,0.393843514578683,-0.0027606468022647,0.3309976574932428,1.0025831068160749,0,3,3
2025-03-21,86.33609771728516,86.34120178222656,85.92990112304688,86.33609771728516,0,86.99075012207031,86.82815216064454,86.80532772173973,86.87204346394637,27.2995847971894,-0.0667157422066395,0.048346038089804,-0.1150617802964436,27.7249222789833,21.32956350115019,87.67435511867346,86.99075012207031,86.30714512546716,0.4073437282017299,-1.157614416491537e-05,0.3418024983015775,1.0047864672693003,0,4,3
2025-03-24,85.98699951171875,86.03800201416016,85.47200012207031,85.98699951171875,0,86.96362991333008,86.82413208007813,86.67943107404419,86.80648465267025,25.127980438991983,-0.1270535786260609,0.013266114746631,-0.140319693372692,26.82706790822633,22.344145572452515,87.75831153098133,86.96362991333008,86.16894829567883,0.4447010585239955,-0.0040434790869232,0.397340808825626,1.0066220737935403,0,0,3
2025-03-25,85.53209686279297,85.82869720458984,85.53099822998047,85.53209686279297,0,86.90572967529297,86.80176208496094,86.50291811846708,86.71208555712379,22.29976519697365,-0.2091674386567064,-0.0312205959340364,-0.17794684272267,3.130526709032307,19.22750563208065,87.92213562889644,86.90572967529297,85.88932372168951,0.4408008030482701,-0.0052903654216215,0.508202976801734,1.0034805974532053,0,1,3
2025-03-26,85.59040069580078,85.85980224609375,85.59310150146484,85.59040069580078,0,86.8311897277832,86.78286209106446,86.36253082267226,86.62899778961838,26.57044321687984,-0.2664669669461261,-0.0782698701364543,-0.1881970968096717,6.167658245204058,12.041750954154232,88.00056307189813,86.8311897277832,85.66181638366827,0.4360869271414621,0.0006816602789634,0.5846866720574624,1.003115914015855,0,2,3
2025-03-27,86.09539794921875,86.09629821777344,85.63300323486328,86.09539794921875,0,86.77784957885743,86.77615005493163,86.32143345752556,86.5894718755147,32.988797347533406,-0.2680384179891462,-0.1162235797069927,-0.1518148382821534,32.47370031674873,13.923961756995036,87.98049834696647,86.77784957885743,85.57520081074838,0.4474296569824219,0.0059001622765244,0.6013243840545212,1.005410238639412,0,3,3
2025-03-28,85.69490051269531,85.78099822998047,85.4186019897461,85.69490051269531,0,86.696244430542,86.75792602539063,86.22504377370552,86.52320733012067,29.61964795164691,-0.2981635564151474,-0.1526115750486237,-0.1455519813665237,14.003278967434596,17.5482125097958,87.96184185148688,86.696244430542,85.43064700959711,0.4606508527483259,-0.0046517868093212,0.632798710472441,1.004242591564281,0,4,3
2025-03-31,85.53880310058594,85.53939819335938,85.2654037475586,85.53880310058594,0,86.59998474121093,86.73732208251953,86.11946828553327,86.45028849830328,22.12302748984763,-0.330820212770007,-0.1882533025929003,-0.1425669101771066,13.174632352941176,19.883870545708174,87.91172588972182,86.59998474121093,85.28824359270004,0.4686219351632254,-0.0018215484372521,0.6558705742554453,1.003213430462512,0,0,3
